climatebelief	econcern	poli	ambient1	ambient2	source01	ResponseId	consent	activist	envhope	cblame_ind	cblame_gov	cblame_corp	cblame_comm	cvictim_ind	cvictim_gov	cvictim_corp	cvictim_comm	cresponsible_ind	cresponsible_comm	cresponsible_gov	cresponsible_corp	emo_Angry	emo_Worry	emo_Sad	emo_Hope	emo_Guilt	freqthought	freqemo	asp1	asp2	asp3	asch1	asch2	asch3	asu1	asn1	asn2	asn3	asu2	asp4	asu3	asu4	asi1	asi2	asi3	CaseID	Direct	Target	Time	Temperature	Weather	Wildfire	Economy	PoliInaction	IndividualInaction	NotStressed	Overreact	Habitat	School	NewsDocs	Pollution	IceCaps	Plastic	Future	Health	Guilt	Bot	Other	recall_gen	emointense	selfdistr1	active1	denial1	substance1	emosupp1	disengage1	active2	denial2	vent1	instrumental1	substance2	reframe1	sblame1	plan1	emosupp2	disengage2	reframe2	humor1	selfdistr2	accept1	vent2	religion1	instrument2	accept2	plan2	sblame2	religion2	humor2	eco1	eco2	eco3	eco4	gender	Female	race	DELETE	age	educ	zipcode	poliideo	poliparty	venting	selfdistract	emosupport	active	planning	disengagement	substance	selfblame	denial	humor	religion	acceptance	instrumental	reframing	EconPoli	econcernXpoli	ambient3	concernC	asF1	asF2	asF3	distancing1	distancing2	problemfocus	probsocial	minimization
4	5	2.00	3.60	2.75	1	R_2qvERu8fhJASXzc	4	2	4	4	3	4	3	4	1	1	2	5	5	5	5	2	4	3	3	1	4	4	4	6	5	2	2	1	4	5	4	3	2	4	3	4	4	3	6	354	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"I mostly feel stressed about it when people say that climate change isn't real or that it isn't caused by humans or that scientists are wrong. It's real, it's happening, and I don't understand why it's so hard to see that. It stresses me out that Trump is reversing things that other presidents have put in place to protect our environment and climate change. It makes my blood boil."	6	2	3	1	1	1	1	2	1	3	2	1	1	1	2	1	1	2	1	2	1	4	1	1	4	1	1	1	1	2	3	1	2	female	1	Caucasian	0.00	44.00	7	80027	2	2	3.50	2.00	1.00	2.50	1.50	1.00	1.00	1.00	1.00	1.00	1.00	2.50	1.50	1.50	10.00	10.00	6.00	4.38	3.75	2.33	5.00	1.00	1.08	2.00	1.63	2.33
4	7	2.50	5.20	1.75	1	R_1PXmEC4CYI64K6d	4	3	6	4	5	5	4	4	3	3	4	5	5	5	5	4	5	5	5	2	6	6	5	6	6	6	5	2	4	7	6	1	7	6	3	4	3	1	7	356	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Last decade, we were hit with unseasonable severe blizzards 3 years in a row. While we get plenty of snow in the winter, these things don't happen in late October, and don't cause week long power outages."	7	2	3	1	2	2	1	4	1	3	2	2	3	1	4	2	3	4	4	2	4	2	1	2	3	3	1	1	4	2	4	3	3	Male	0	White	0.00	42.00	7	06850	3	2	2.50	2.00	2.00	3.50	3.50	2.00	2.00	1.00	1.00	4.00	1.00	3.50	2.00	3.50	17.50	17.50	7.00	6.21	5.42	1.33	5.00	2.00	2.25	3.50	2.75	1.33
4	6	8.00	5.90	2.75	1	R_1M5mfmADWEo7nhL	4	2	5	4	2	3	3	4	3	3	3	2	3	4	4	2	3	2	1	2	3	3	6	7	6	6	5	2	5	6	5	2	6	6	6	6	5	2	6	360	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"When we had to evacuate for a hurricane. My area used to never have to worry about that, but it seems to be coming more and more common each year. I strongly think this is due to climate change."	6	2	2	1	1	1	2	2	1	2	2	1	1	1	2	2	2	1	2	2	4	2	1	2	3	2	2	1	2	1	2	2	1	MALE	0	BLACK	0.00	30.00	5	31419	8	8	2.00	2.00	1.50	2.00	2.00	2.00	1.00	1.50	1.00	2.00	1.00	3.50	2.00	1.00	48.00	48.00	6.00	5.92	5.83	2.00	5.50	1.50	1.42	2.00	1.88	2.00
4	6	5.00	3.80	3.75	1	R_9pq3Gz6mHvYX2vv	4	2	6	3	3	3	3	3	3	3	3	4	4	4	4	2	2	2	2	2	3	1	5	5	5	4	3	3	2	5	3	4	2	5	4	3	6	2	6	364	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	"I remember a time when climate change got me stressed.  A few years ago, they limited visitation to the Galapagos Islands because of the effect people and climate were having on the islands.  I completely understand that it is a place that needs to be protected, but it is also a place that my wife and i like to visit, so it definitely affected us."	5	1	1	1	1	1	3	2	1	1	2	1	2	1	2	2	1	3	2	2	3	2	1	1	3	1	1	1	1	1	3	2	1	male	0	caucasian	0.00	39.00	7	10710	6	4	1.50	1.50	1.50	1.50	1.50	2.00	1.00	1.00	1.00	1.50	1.00	3.00	1.50	2.50	30.00	30.00	6.00	4.92	3.83	3.00	6.00	1.30	1.50	1.50	1.50	3.00
4	5	4.50	3.40	3.00	1	R_1dM75ArVQe34Kvo	4	2	4	3	3	4	3	3	3	2	3	3	3	4	4	3	3	2	3	2	4	2	3	3	4	4	2	3	4	5	5	2	3	5	3	3	4	3	6	369	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The general thought of climatechange does cause a little stress from time to time	4	2	2	1	1	2	1	3	1	2	3	1	1	1	2	3	1	2	1	2	3	2	2	2	3	2	1	1	1	1	3	2	2	male	0	white	0.00	49.00	5	56082	4	5	2.00	2.00	2.50	2.50	2.00	1.00	1.00	1.00	1.00	1.00	1.50	3.00	2.50	1.50	22.50	22.50	6.00	4.33	3.67	2.67	5.00	1.00	1.08	2.25	2.38	2.67
4	6	4.00	5.30	4.50	1	R_2CPvo3eK9ENX44L	4	3	5	3	4	4	3	4	4	3	3	2	3	4	3	3	5	3	2	3	5	5	5	5	6	5	6	4	6	5	7	4	5	5	5	5	5	5	6	371	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	worried	5	3	4	3	1	3	4	2	2	1	4	1	4	3	3	4	4	4	1	2	3	2	2	4	4	3	2	4	3	3	4	4	3	female	1	latino	0.00	37.00	7	98106	5	3	1.50	2.50	3.50	3.00	3.00	4.00	1.00	2.50	2.50	2.00	3.00	3.50	4.00	4.00	24.00	24.00	6.00	5.71	5.42	4.33	5.50	2.40	2.67	3.00	3.38	4.33
4	6	6.00	4.30	4.00	1	R_11apw63dhvtZuR4	4	2	3	3	4	4	2	5	2	2	5	5	5	5	5	1	4	3	2	3	5	3	5	5	5	5	2	5	5	6	5	3	3	5	3	5	5	3	6	373	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"I felt very stressed when I became aware that the production of food contributes to climate change. There is already a shortage of food in the world, now we have to figure out a way to produce enough food and to do so while addressing climate change issues."	6	2	1	1	1	1	4	1	1	1	1	1	1	1	1	1	4	2	1	2	4	1	3	1	3	1	1	1	1	1	2	1	1	female	1	African American	0.00	44.00	7	36040	6	6	1.00	2.00	1.00	1.00	1.00	4.00	1.00	1.00	1.00	1.00	2.00	3.50	1.00	1.50	36.00	36.00	6.00	5.25	4.50	3.67	5.50	1.60	1.58	1.00	1.00	3.67
4	7	3.00	4.80	4.50	1	R_1PdZ6jLCXv8auBV	4	3	6	3	4	4	2	5	3	2	5	2	3	5	4	1	3	2	5	1	2	2	5	6	6	3	3	4	5	5	5	6	5	5	5	5	5	3	5	374	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I felt stressed once during my vacation in Europe. I felt frustrated about my whole trip because I could not have the vacation I went for. The heat wave was a really big problem. It kept me indoors and uncomfortable. I felt like the vacation was a waste of my time and money.	5	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	3	2	2	1	1	2	2	2	3	2	2	Female	1	White	0.00	42.00	7	80002	3	3	2.00	2.00	1.50	1.50	1.50	1.00	1.00	1.00	2.00	2.00	2.50	2.00	2.00	2.00	21.00	21.00	5.00	5.92	4.83	4.33	5.00	1.40	1.50	1.50	1.63	4.33
4	6	2.50	2.50	4.75	1	R_2wiwEFkbjbOosWc	4	2	2	3	3	4	2	4	2	2	2	3	3	4	4	4	4	2	1	2	5	4	2	5	3	2	1	6	2	6	3	1	1	2	6	1	7	5	7	376	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"When I went to the beach, I noticed that the replenished sand dunes that had just been done the year before was nearly gone. I read that it was because of the increase in storms in our area and some experts said it was because of climate change. I feel a little stressed because I thought about all the tax money being used and how much more would need to be used to keep the beaches there. I also thought of all the land that would erode and people that would have to move if we couldn't replenish the beach dunes anymore."	3	1	3	1	1	1	3	2	1	3	1	1	1	1	2	1	1	1	1	2	4	3	1	1	2	2	1	1	1	2	3	1	1	female	1	Asian and Caucasian	0.00	39.00	6	19943	3	2	3.00	1.50	1.00	2.50	2.00	2.00	1.00	1.00	1.00	1.00	1.00	3.00	1.00	1.00	15.00	15.00	7.00	4.42	2.83	4.00	7.00	1.20	1.17	2.25	1.63	4.00
4	6	2.50	5.80	5.25	1	R_3HXCKz59GGNGKui	4	3	6	2	3	5	3	2	3	5	3	2	3	4	5	5	4	1	4	5	2	3	6	5	6	7	7	4	6	4	5	6	5	5	4	7	6	5	6	377	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Climate change is affect more for me. Sometimes it feel sickness. People are bother from the climate change.	6	2	3	2	2	1	2	3	2	1	3	1	4	1	4	1	2	3	1	3	3	2	2	4	2	2	1	4	1	3	2	2	2	male	0	white	0.00	32.00	7	20110	3	2	1.50	2.50	1.00	3.00	3.00	2.00	1.50	1.00	2.00	1.00	3.00	2.50	3.50	3.50	15.00	15.00	6.00	5.79	5.58	5.00	6.00	1.50	1.83	3.00	2.63	5.00
4	7	5.00	5.20	3.00	1	R_3EXYklr7hN6oxGq	4	3	3	3	5	5	3	5	1	2	5	3	4	5	5	3	4	3	2	3	5	1	2	6	6	7	3	2	6	6	6	1	5	6	6	5	7	2	7	378	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Moving away from this cold northern state has always been a dream of mine. I want to move closer to my nieces and nephews in Florida. That means buying a home in Florida and starting my family in Florida. The problem is, with climate change and the rise of sea levels that will accompany it, most of soft Florida will be underwater in a few short decades."	6	2	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	4	2	2	1	2	3	1	1	1	1	4	3	2	male	0	black	0.00	40.00	7	11212	5	5	1.50	1.50	1.00	2.00	3.00	1.00	1.00	1.00	1.00	1.00	1.50	3.00	1.00	1.00	35.00	35.00	7.00	6.17	5.33	1.67	7.00	1.00	1.00	2.50	1.75	1.67
4	6	6.00	4.20	5.00	1	R_3RfMfoYcFeDsySQ	4	3	6	4	3	3	3	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	6	6	2	3	5	3	4	3	5	6	3	3	5	5	6	5	7	379	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	What i felt some months or years back was unbearable heat and could be traceable to one of the effects of climate change and indeed it was horrible and unbearable.	7	2	2	3	4	4	4	4	3	3	4	4	4	3	4	4	4	4	4	4	3	2	3	2	3	3	2	3	3	3	3	4	3	Male	0	White	0.00	52.00	7	27101	3	9	2.50	3.00	4.00	3.00	3.50	4.00	4.00	2.50	3.00	3.50	3.00	3.00	3.00	4.00	36.00	36.00	7.00	5.08	4.17	4.67	6.50	3.40	3.50	3.25	3.38	4.67
4	6	5.00	5.40	2.75	1	R_2wGmVlpdbryUXrP	4	3	6	3	4	4	4	4	1	1	4	4	4	5	5	4	3	3	4	3	5	5	6	6	6	5	4	2	5	4	6	5	5	6	6	5	2	2	5	381	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"I live in California and definitely feel the effects of climate change during fire season. Our fire season is now 90 days long. This didn't use to be the case. Now during fire season, I'm breathing bad air and constantly worrying if I'm gonna be on evacuation or not."	7	4	4	1	1	3	1	3	1	1	3	1	2	1	3	3	1	3	2	2	1	3	4	4	2	4	2	4	1	2	4	2	4	female	1	white	0.00	28.00	7	91423	5	5	2.00	3.00	3.00	3.50	3.50	1.00	1.00	1.50	1.00	1.50	4.00	1.50	3.50	2.50	30.00	30.00	5.00	5.67	5.33	3.00	3.50	1.20	1.42	3.50	3.38	3.00
4	6	4.50	5.50	4.25	1	R_u7IGrwrsdhvGORj	4	2	5	3	4	4	4	5	5	4	5	5	4	4	4	4	5	5	3	3	5	5	6	6	6	4	6	2	4	6	5	3	6	6	6	5	6	6	3	382	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The experience was flooding that happened in my community during a rainy day.  I have  lived in that community for 5 years and we have  never experience such.  It was so flooded that people had to be evacuated from their home to a safe place	7	1	2	1	1	2	1	2	1	1	2	1	3	1	2	2	1	4	2	4	4	2	4	2	3	2	1	4	1	4	4	3	1	female	1	black American	0.00	35.00	6	17603	8	1	1.50	2.50	2.00	2.00	2.00	1.00	1.00	1.00	1.00	1.50	4.00	3.50	2.00	3.50	27.00	27.00	3.00	5.75	5.50	3.67	4.50	1.10	1.50	2.00	2.00	3.67
4	6	4.00	4.00	3.50	1	R_Q4CD3kzBsvdwC9X	4	2	5	2	5	5	2	5	2	1	4	3	3	5	5	3	3	2	2	2	5	3	4	4	4	5	3	5	5	4	5	2	5	4	3	3	4	3	7	386	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I was stressed about climate change when where my boyfriend lived was supposed to be hit by a bad hurricane this past summer. I was extremely nervous because hurricanes have gotten a lot stronger and cause more damage because of climate change.	5	3	2	1	1	2	1	2	1	2	2	1	1	1	2	3	1	1	1	4	3	2	3	2	2	2	1	3	1	1	3	3	1	Female	1	White	0.00	23.00	7	20016	4	4	2.00	3.50	2.50	2.00	2.00	1.00	1.00	1.00	1.00	1.00	3.00	2.50	2.00	1.00	24.00	24.00	7.00	5.04	4.08	3.33	5.50	1.00	1.00	2.00	2.13	3.33
4	5	1.50	5.60	3.25	1	R_AF21gpFI32Jj3YB	4	2	6	4	5	5	4	4	3	5	4	5	4	4	5	4	4	5	3	2	4	4	6	6	7	5	3	2	6	6	6	3	5	7	6	5	6	2	5	388	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	I washed my truck the other day and it didn't have a single bug on the windshield or anywhere else.  That got me thinking about the insects that have disappeared over the last few years.  I know the climate has something to do with it.  It had me a little stressed out and worried about our future.	6	3	2	1	1	2	1	3	1	2	2	1	3	1	2	2	1	3	1	2	3	2	2	2	1	2	1	2	1	2	2	2	1	male	0	white	0.00	45.00	7	70401	2	1	2.00	2.50	2.00	2.50	2.00	1.00	1.00	1.00	1.00	1.00	2.00	2.00	2.00	3.00	7.50	7.50	5.00	5.33	5.67	2.33	5.50	1.00	1.33	2.25	2.13	2.33
4	6	4.50	2.90	5.25	1	R_1OqX9KGJ6ZPebrY	4	2	5	3	3	3	3	2	2	2	2	2	2	2	2	1	2	2	3	1	5	1	6	7	4	1	1	7	1	7	1	1	5	1	2	1	7	6	7	389	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	I just remember seeing a stop sign that was once bright red bleached by the sun over the course of only a few years.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	female	1	white	0.00	31.00	6	92507	4	5	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27.00	27.00	7.00	4.54	3.08	4.67	7.00	1.00	1.00	1.00	1.00	4.67
4	6	3.00	3.90	2.75	1	R_yPJcqN8P0mbgptn	4	2	5	3	4	4	3	3	3	3	3	2	3	4	4	2	4	3	3	2	3	2	4	4	4	4	3	3	4	5	5	3	4	4	4	4	3	2	5	390	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	I feel stressed about climate change when companies are irresponsible and cause air and water polution.	4	3	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	3	1	1	2	1	1	1	1	3	2	1	Female	1	White	0.00	39.00	7	48146	4	2	1.50	2.50	1.00	2.00	2.00	1.00	1.00	1.00	1.00	1.00	2.00	1.50	1.00	1.50	18.00	18.00	5.00	5.04	4.08	2.67	4.00	1.00	1.08	2.00	1.50	2.67
4	5	1.50	3.10	4.25	1	R_23frmr96FvjDFTm	4	2	4	2	4	4	3	2	2	3	3	3	3	4	4	3	4	2	3	2	3	2	4	4	4	2	2	6	2	5	5	3	2	4	4	3	5	3	6	394	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	"The first time I saw pictures of the current state of polar bears in the arctic. I felt heartbroken and devastated. Due to the receding ice, polar bears are starving and having a difficult time hunting. They are so thin and weak now."	6	2	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	2	2	4	3	1	1	3	2	1	1	2	1	2	1	1	Female	1	White	0.00	35.00	7	10705	2	1	2.50	2.00	1.00	2.00	2.00	2.00	1.00	1.00	1.00	2.00	1.00	3.50	1.00	1.00	7.50	7.50	6.00	4.21	3.42	4.00	5.50	1.40	1.33	2.00	1.50	4.00
4	6	2.50	4.60	4.50	1	R_2AYczzzwawqBGMc	4	2	5	3	3	4	3	4	1	2	4	5	3	4	3	2	4	2	4	2	5	2	5	4	6	2	5	5	6	6	7	5	4	6	4	4	5	3	6	396	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	I watched a documentary on the devastating effects of melting polar caps. The melting is going to cause oceans to rise which will cause erosion and higher water temperatures. Animals are going to lose habitat and cease to exist.	5	3	2	1	2	1	1	2	1	3	1	2	2	1	1	1	1	2	1	4	3	2	1	1	2	2	1	1	1	1	3	1	2	male	0	white	0.00	40.00	7	54911	2	3	2.50	3.50	1.00	2.00	1.50	1.00	2.00	1.00	1.00	1.00	1.00	2.50	1.00	2.00	15.00	15.00	6.00	5.46	4.92	4.33	5.50	1.20	1.33	1.75	1.38	4.33
4	7	7.00	4.20	4.50	1	R_2QizZfBMSkVdTf9	4	2	6	3	4	5	3	3	4	5	3	3	3	4	5	2	4	1	5	3	3	3	4	4	5	5	4	3	4	4	6	4	4	4	4	4	6	5	5	398	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	6	3	4	1	1	1	2	3	1	3	1	1	2	1	3	1	1	2	1	3	3	1	2	1	2	3	1	2	1	2	3	2	2	male	0	native american	0.00	44.00	7	80123	7	7	2.00	3.00	1.00	3.50	3.00	1.50	1.00	1.00	1.00	1.00	2.00	2.50	1.00	2.00	49.00	49.00	5.00	5.67	4.33	4.00	5.50	1.10	1.25	3.25	2.13	4.00
4	6	7.00	4.80	4.75	1	R_1OJMVCmtykE3qeA	4	2	4	3	3	5	3	3	3	2	4	3	4	5	5	5	5	5	3	3	6	5	6	5	6	4	5	4	5	7	7	5	3	5	4	5	5	5	7	399	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	"My boyfriend and I were watching a documentary and he expressed how concerned he was about climate change and plastics as well. weeks go by and I noticed he was buying food and only eating not even a quarter of it and throwing it away. A lot of food just being tossed. Like, buying two big pork chops, making them both, and only eating a quarter of one and tossing the rest. When I try to comment on it. He tells me he is going to do what he wants. I remind him how he felt watching the documentary and he just throws comparisons that are no comparison in my face to defend himself and shuts me up. I am extremely angry and stressed out because he continues to do it. His comment about climate change is that it's too late."	7	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	3	2	2	3	1	2	2	3	2	2	2	2	1	1	female	1	white	0.00	40.00	4	33993	7	7	2.00	2.50	1.50	2.00	2.00	2.00	2.00	2.50	1.00	2.00	2.50	2.00	1.00	2.00	42.00	42.00	7.00	5.58	5.17	4.67	6.00	1.90	1.92	2.00	1.63	4.67
4	7	2.00	5.50	4.00	1	R_2CqtEb3LtysCUdB	4	2	3	3	5	5	3	3	5	5	3	4	4	5	5	3	5	5	2	3	5	5	6	5	6	7	5	5	5	7	7	1	6	6	4	5	7	3	7	400	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	I thought about the future that my children will have and became so stressed I couldn't sleep.  It happens a few time a month that i get so stressed about climate change that I can't sleep.  I worry about the Earth being unlivable for my 3 sons.  I worry if the problem will be solved before it's too late.  I feel helpless and depressed.	7	2	2	1	1	2	2	2	1	2	2	1	2	1	2	2	1	1	2	2	2	2	1	2	4	2	1	1	2	1	2	2	1	male	0	white	0.00	35.00	7	28602	2	2	2.00	2.00	2.00	2.00	2.00	1.50	1.00	1.00	1.00	2.00	1.00	3.00	2.00	1.50	14.00	14.00	7.00	6.38	5.75	3.00	7.00	1.30	1.33	2.00	2.00	3.00
4	7	5.00	4.40	4.25	1	R_20YuQrwrxOjTkIy	4	2	6	3	3	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	4	5	4	4	4	3	5	5	4	4	5	4	5	4	6	4	6	403	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	I have started feeling that whether has now changed very much as compare to my child days. I mean to say that there is more cold & hot in respective seasons That is something which makes me worry. If it continues like that then it will be very bad for our coming generations.	6	2	3	1	1	2	1	3	1	2	2	1	2	1	3	2	1	2	1	1	2	2	2	2	3	3	1	2	1	1	3	2	2	Male	0	Asian	0.00	38.00	7	33415	5	5	2.00	1.50	2.00	3.00	3.00	1.00	1.00	1.00	1.00	1.00	2.00	2.50	2.00	2.00	35.00	35.00	6.00	5.71	4.42	3.67	6.00	1.00	1.17	3.00	2.50	3.67
4	5	4.50	4.10	3.50	1	R_3hmOj3gUaqMc5gB	4	5	4	3	4	4	3	4	3	3	4	3	3	4	4	2	2	2	3	2	3	3	4	5	5	4	3	3	4	4	3	3	4	4	4	4	4	4	5	404	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	I actually feel stressed because there are a lot of places that I want to go travel are under threat of climate change.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	male	0	asian	0.00	29.00	7	92122	5	4	1.00	1.50	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	2.00	1.00	1.00	22.50	22.50	5.00	4.50	4.00	3.33	4.50	1.00	1.00	1.00	1.00	3.33
4	6	5.00	5.90	5.00	1	R_2wFDc2NpMGXQVni	4	2	5	5	4	5	5	4	4	5	5	5	5	5	5	1	3	1	5	2	6	6	6	5	6	5	6	2	6	7	6	5	7	6	7	5	6	7	6	405	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	i feel stress about it all day because of how poorly our environment is being handle. the environmental friendly mindset has been terminate and we our lacking behind in the care of the things we use each day not thinking if or not i will disturb the climate	7	2	4	3	2	2	3	4	1	2	4	1	3	1	4	4	3	1	3	2	4	2	3	4	3	4	1	2	1	3	2	4	3	male	0	white	0.00	26.00	7	80002	1	9	2.00	2.00	3.00	4.00	4.00	3.00	1.50	1.00	2.00	2.00	2.50	3.50	4.00	2.00	30.00	30.00	6.00	6.00	6.00	4.67	6.00	1.90	1.92	4.00	3.75	4.67
4	6	1.00	6.60	2.50	1	R_ezeEIUh9llYMT4Z	4	3	3	3	5	5	3	4	1	1	4	3	4	5	5	5	5	5	2	3	7	6	7	6	6	7	7	2	6	6	6	2	7	6	7	7	3	3	3	407	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I wanted to go outside in the summertime last year and it was so humid and hot that i could not hardly breathe. I stayed outside for only a couple minutes and i had to go back inside because it was so hot . I did not remember it ever being so humid and hot that outside that I would wonder how any person or living creature could survive outside in that heat.	5	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	2	female	1	white	0.00	60.00	6	40502	1	1	2.00	2.00	1.50	1.00	2.00	1.00	1.00	1.00	1.00	1.00	1.00	2.00	1.00	1.00	6.00	6.00	3.00	6.25	6.50	2.33	3.00	1.00	1.00	1.50	1.38	2.33
4	5	9.00	5.40	5.00	1	R_ZmjD4IX6IaWNIRj	4	2	6	4	3	3	3	4	3	3	3	2	3	3	3	4	3	3	3	2	6	6	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	6	408	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	recently i have seen the news about amazon forest dying because of fire. i was really stressed very much after reading this	5	3	3	3	3	3	2	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	male	0	white	0.00	28.00	9	98002	9	9	3.00	3.00	3.00	3.00	2.50	2.50	3.00	2.50	3.00	3.00	3.00	3.00	3.00	3.00	45.00	45.00	6.00	5.17	5.33	5.00	5.50	2.80	2.83	2.75	2.88	5.00
4	7	1.00	5.90	1.75	1	R_3dEMkGHg2MVoV8f	4	3	5	4	4	4	4	5	1	2	4	5	5	5	5	4	5	4	2	3	5	5	6	6	6	7	4	2	7	7	7	1	6	6	5	6	2	2	4	413	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	"I heard on the news that we must address climate change now or there will be no coming back from it. This made me very upset and scared for my future. I want to have a long life not impacted by climate change, and want my children to have a future too."	6	2	3	2	2	4	3	3	2	2	4	2	1	2	3	4	2	1	2	3	4	4	1	4	2	3	2	1	1	3	4	3	3	Female	1	White	0.00	25.00	5	44224	1	1	3.00	2.50	4.00	3.00	3.00	2.50	2.00	2.00	2.00	1.50	1.00	3.00	4.00	1.00	7.00	7.00	4.00	6.54	6.08	1.67	3.00	2.00	1.83	3.00	3.50	1.67
4	7	1.50	4.30	4.00	1	R_2zBKCwkKfzF2fbz	4	2	5	3	3	4	2	5	3	3	5	3	3	5	5	3	4	4	2	3	5	4	5	6	5	3	5	4	6	5	7	4	3	5	2	3	5	3	7	414	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"y family comes from agricultural communities where relatives still engage in farming for a living. I grew up with parents who would plant every open space on our property. I a familiar with the vagueries of climate but also the consistencies we rely on to raise both crops and animals. Nearly every year I have watched the disruption of these consistencies. Extreme weather in the form of power drenching precipitation and wind damaging outburst have become consistencies. Tornado season has expanded, storm prone regions have expanded, droughts randomly occur in wet environments, heat extremes last much longer. planting season is now an average of ten days earlier and lasts longer than even 15 years ago .Some crops do better now here, some become more feeble. This has stressed me for some tie. Mainly because I know that these are minor compared to the other regions I lived in.Hurricane Sandy drove my parents from their home in Ohio, 500 mile away from NYC. One might classify that as unusual. Corn is giving way to other feed crops here. Watermelons now grow like those in the South. I saw y first mid western range fire ever in upstate NY, last year."	5	3	2	1	1	3	3	2	1	4	1	1	2	2	3	2	2	4	3	2	3	3	1	4	3	3	2	1	3	3	3	1	2	ale	.	white	0.00	60.00	7	44107	2	1	3.50	2.50	2.50	2.00	3.00	2.50	1.00	2.00	1.00	3.00	1.00	3.00	2.50	3.00	10.50	10.50	7.00	5.79	4.58	3.67	6.00	1.90	2.08	2.50	2.50	3.67
